Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"942781000","691000","3597","2360.0"
"944115000","694200","3597","2363.4"
"945195000","694200","3597","2365.9"
"946274000","694200","3597","2368.9"
"947353000","694200","3596","2371.4"
"948431000","694200","3597","2374.0"
"949771000","694200","3597","2377.4"
"950850000","694200","3596","2379.9"
"951930000","694200","3597","2382.9"
"953008000","694200","3597","2385.4"
"954086000","694200","3597","2388.4"
"955421000","694200","3596","2391.4"
"956505000","694200","3597","2394.3"
"957584000","694200","3596","2396.9"
"958664000","694200","3597","2399.9"
"959747000","694200","3596","2402.4"
"961082000","694200","3597","2405.8"
"962159000","694200","3597","2408.3"
"963238000","694200","3597","2410.9"
"964317000","694200","3596","2413.9"
"965395000","694200","3597","2416.4"
"966730000","694200","3596","2419.8"
"967809000","691400","3596","2422.3"
"968888000","691400","3596","2425.3"
"969972000","691400","3596","2427.9"
"971051000","691400","3596","2430.4"
"972386000","691400","3596","2433.8"
"973466000","691400","3597","2436.8"
"974543000","691400","3597","2439.3"
"975621000","691400","3596","2441.9"
"976699000","691400","3597","2444.8"
"978034000","691400","3596","2447.8"
"979112000","691400","3597","2450.8"
"980196000","691400","3597","2453.3"
"981275000","691400","3597","2456.3"
"982353000","691400","3596","2458.8"
"983688000","691400","3597","2462.2"
"984767000","691400","3596","2464.8"
"985846000","691400","3597","2467.8"
"986925000","691400","3596","2470.3"
"988003000","691400","3596","2472.8"
"989343000","691400","3596","2476.2"
"990422000","691400","3597","2479.2"
"991500000","696600","3596","2481.8"
"992578000","696600","3596","2484.3"
"993658000","696600","3597","2486.8"
"994992000","696600","3596","2490.2"
"996071000","696600","3596","2492.8"
"997150000","696600","3596","2495.8"
"998228000","696600","3596","2498.3"
"999317000","696600","3596","2500.8"
"1000651000","696600","3596","2504.2"
"1001730000","696600","3596","2506.8"
"1002809000","696600","3596","2509.8"
"1003887000","696600","3596","2512.3"
"1004965000","696600","3596","2514.8"
"1006299000","696600","3596","2518.2"
"1007378000","696600","3597","2520.8"
"1008457000","696600","3597","2523.8"
"1009540000","696600","3596","2526.3"
"1010618000","696600","3596","2529.3"
"1011952000","696600","3597","2532.2"
"1013030000","696600","3597","2534.8"
"1014108000","696600","3597","2537.8"
"1015188000","686500","3597","2540.3"
"1016266000","686500","3597","2542.8"
"1017601000","686500","3596","2546.2"
"1018678000","686500","3597","2548.8"
"1019762000","686500","3597","2551.8"
"1020842000","686500","3597","2554.3"
"1021920000","686500","3597","2557.3"
"1023255000","686500","3597","2560.2"
"1024333000","686500","3597","2563.2"
"1025411000","686500","3597","2565.8"
"1026490000","686500","3598","2568.3"
"1027569000","686500","3597","2571.3"
"1028904000","686500","3597","2574.2"
"1029988000","686500","3597","2577.2"
"1031066000","686500","3597","2579.8"
"1032145000","686500","3597","2582.3"
"1033224000","686500","3597","2585.3"
"1034558000","686500","3597","2588.2"
"1035636000","686500","3598","2591.2"
"1036715000","686500","3597","2593.8"
"1037793000","686500","3597","2596.3"
"1038872000","691700","3598","2599.3"
"1040212000","691700","3597","2602.2"
"1041295000","691700","3597","2605.2"
"1042374000","691700","3597","2607.8"
"1043453000","691700","3597","2610.3"
"1044530000","691700","3597","2613.3"
"1045865000","691700","3598","2616.7"
"1046945000","691700","3597","2619.2"
"1048023000","691700","3597","2621.8"
"1049101000","691700","3598","2624.7"
"1050186000","691700","3597","2627.3"
"1051520000","691700","3598","2630.7"
"1052598000","691700","3597","2633.2"
"1053677000","691700","3598","2635.8"
"1054756000","691700","3598","2638.7"
"1055834000","691700","3597","2641.3"
"1057169000","691700","3597","2644.7"
"1058248000","691700","3597","2647.2"
"1059332000","691700","3597","2650.2"
"1060410000","691700","3598","2652.7"
"1061488000","691700","3597","2655.3"
"1062821000","689000","3597","2658.7"
"1063899000","689000","3596","2661.2"
"1064977000","689000","3596","2664.2"
"1066056000","689000","3597","2666.7"
"1067134000","689000","3596","2669.3"
"1068468000","689000","3596","2672.7"
"1069552000","689000","3595","2675.2"
"1070630000","689000","3595","2678.2"
"1071709000","689000","3595","2680.7"
"1072788000","689000","3595","2683.3"
"1074121000","689000","3595","2686.7"
"1075200000","689000","3595","2689.2"
"1076278000","689000","3595","2692.2"
"1077357000","689000","3595","2694.7"
"1078436000","689000","3595","2697.7"
"1079777000","689000","3595","2700.7"
"1080855000","689000","3595","2703.7"
"1081933000","689000","3595","2706.2"
"1083017000","689000","3595","2709.2"
"1084095000","689000","3595","2711.7"
"1085428000","689000","3596","2715.1"
"1086508000","691700","3595","2717.7"
"1087587000","691700","3595","2720.2"
"1088665000","691700","3595","2723.2"
"1089750000","691700","3595","2725.7"
"1091085000","691700","3596","2729.1"
"1092162000","691700","3595","2731.7"
"1093241000","691700","3596","2734.6"
"1094318000","691700","3596","2737.2"
"1095398000","691700","3595","2739.7"
"1096731000","691700","3595","2743.1"
"1097810000","691700","3595","2745.7"
"1098889000","691700","3595","2748.6"
"1099974000","691700","3595","2751.2"
"1101053000","691700","3595","2753.7"
"1102388000","691700","3594","2757.1"
"1103466000","691700","3595","2760.1"
"1104544000","691700","3595","2762.6"
"1105623000","691700","3595","2765.2"
"1106703000","691700","3595","2768.2"
"1108036000","691700","3595","2771.6"
"1109115000","691700","3596","2774.1"
"1110200000","691500","3595","2776.6"
"1111278000","691500","3595","2779.6"
"1112357000","691500","3595","2782.2"
"1113692000","691500","3595","2785.6"
"1114771000","691500","3595","2788.1"
"1115850000","691500","3595","2791.1"
"1116929000","691500","3596","2794.0"
"1118008000","691500","3596","2796.2"
"1119348000","691500","3597","2799.6"
"1120427000","691500","3596","2802.1"
"1121505000","691500","3597","2805.1"
"1122584000","691500","3596","2807.6"
"1123664000","691500","3597","2810.2"
"1125003000","691500","3597","2813.6"
"1126082000","691500","3598","2816.1"
"1127162000","691500","3597","2818.6"
"1128240000","691500","3598","2821.6"
"1129325000","691500","3597","2824.2"
"1130659000","691500","3598","2827.6"
"1131738000","691500","3597","2830.1"
"1132817000","691500","3597","2832.6"
"1133896000","691400","3597","2835.6"
"1134974000","691400","3597","2838.2"
"1136309000","691400","3598","2841.6"
"1137389000","691400","3597","2844.1"
"1138467000","691400","3597","2846.6"
"1139553000","691400","3597","2849.6"
"1140631000","691400","3597","2852.2"
"1141965000","691400","3597","2855.6"
"1143042000","691400","3597","2858.1"
"1144122000","691400","3598","2860.6"
"1145200000","691400","3598","2863.6"
"1146279000","691400","3597","2866.2"
"1147613000","691400","3598","2869.6"
"1148693000","691400","3598","2872.1"
"1149777000","691400","3598","2874.6"
"1150856000","691400","3598","2877.6"
"1151934000","691400","3597","2880.2"
"1153268000","691400","3598","2883.6"
"1154347000","691400","3598","2886.1"
"1155426000","691400","3598","2888.6"
"1156505000","691400","3598","2891.6"
"1157583000","686600","3598","2894.2"
"1158918000","686600","3599","2897.6"
"1160002000","686600","3598","2900.1"
"1161082000","686600","3598","2902.6"
"1162161000","686600","3598","2905.6"
"1163240000","686600","3598","2908.2"
"1164575000","686600","3598","2911.6"
"1165654000","686600","3598","2914.1"
"1166738000","686600","3598","2916.6"
"1167817000","686600","3599","2919.6"
"1168895000","686600","3598","2922.2"
"1170235000","686600","3599","2925.6"
"1171314000","686600","3598","2928.1"
"1172393000","686600","3599","2930.6"
"1173471000","686600","3598","2933.6"
"1174550000","686600","3598","2936.2"
"1175883000","686600","3598","2939.6"
"1176963000","686600","3598","2942.1"
"1178042000","686600","3598","2945.1"
"1179121000","686600","3597","2947.6"
"1180205000","686600","3597","2950.2"
"1181540000","688700","3598","2953.6"
"1182618000","688700","3597","2956.1"
"1183696000","688700","3598","2959.1"
"1184775000","688700","3597","2961.6"
"1185855000","688700","3597","2964.2"
"1187188000","688700","3596","2967.6"
"1188268000","688700","3597","2970.1"
"1189351000","688700","3597","2973.1"
"1190431000","688700","3597","2975.6"
"1191509000","688700","3597","2978.6"
"1192844000","688700","3596","2981.6"
"1193923000","688700","3597","2984.5"
"1195000000","688700","3597","2987.1"
"1196079000","688700","3597","2989.6"
"1197158000","688700","3597","2992.6"
"1198492000","688700","3596","2995.6"
"1199576000","688700","3597","2998.5"
"1200655000","688700","3596","3001.1"
"1201733000","688700","3596","3003.6"
"1202812000","688700","3597","3006.6"
"1204148000","688700","3597","3009.6"
"1205227000","691700","3597","3012.5"
"1206306000","691700","3597","3015.1"
"1207385000","691700","3597","3018.1"
"1208468000","691700","3597","3020.6"
"1209807000","691700","3597","3024.0"
"1210887000","691700","3597","3026.5"
"1211966000","691700","3597","3029.5"
"1213045000","691700","3597","3032.1"
"1214125000","691700","3597","3034.6"
"1215459000","691700","3596","3038.0"
"1216538000","691700","3596","3040.5"
"1217616000","691700","3596","3043.5"
"1218695000","691700","3596","3046.1"
"1219780000","691700","3597","3048.6"
"1221114000","691700","3595","3052.0"
"1222193000","691700","3596","3055.0"
"1223272000","691700","3596","3057.5"
"1224351000","691700","3596","3060.1"
"1225429000","691700","3596","3063.0"
"1226764000","691700","3596","3066.0"
"1227843000","691700","3596","3069.0"
"1228922000","691400","3596","3071.5"
"1230006000","691400","3596","3074.5"
"1231086000","691400","3596","3077.0"
"1232420000","691400","3596","3080.4"
"1233499000","691400","3596","3083.0"
"1234577000","691400","3596","3086.0"
"1235656000","691400","3597","3088.5"
"1236735000","691400","3597","3091.0"
"1238068000","691400","3596","3094.4"
"1239146000","691400","3597","3097.4"
"1240229000","691400","3596","3100.0"
"1241308000","691400","3597","3102.5"
"1242386000","691400","3597","3105.5"
"1243720000","691400","3596","3108.4"
"1244799000","691400","3596","3111.4"
"1245878000","691400","3596","3114.0"
"1246957000","691400","3596","3116.5"
"1248036000","691400","3596","3119.5"
"1249376000","691400","3596","3122.4"
"1250459000","691400","3596","3125.4"
"1251537000","691400","3596","3128.0"
"1252616000","691500","3596","3130.5"
"1253694000","691500","3596","3133.5"
"1255028000","691500","3596","3136.4"
"1256107000","691500","3596","3139.0"
"1257186000","691500","3597","3142.0"
"1258265000","691500","3597","3144.5"
"1259349000","691500","3597","3147.5"
"1260683000","691500","3595","3150.4"
"1261762000","691500","3596","3153.4"
"1262840000","691500","3596","3156.0"
"1263920000","691500","3596","3158.5"
"1264999000","691500","3596","3161.5"
"1266333000","691500","3595","3164.4"
"1267412000","691500","3597","3167.0"
"1268490000","691500","3596","3170.0"
"1269575000","691500","3596","3172.5"
"1270654000","691500","3596","3175.5"
"1271988000","691500","3596","3178.4"
"1273067000","691500","3597","3181.4"
"1274146000","691500","3596","3184.0"
"1275225000","691500","3596","3186.5"
"1276304000","691600","3596","3189.5"
"1277638000","691600","3596","3192.4"
"1278716000","691600","3596","3195.4"
"1279802000","691600","3596","3198.0"
"1280881000","691600","3596","3200.5"
"1281959000","691600","3596","3203.5"
"1283292000","691600","3595","3206.4"
"1284370000","691600","3596","3209.4"
"1285450000","691600","3595","3212.0"
"1286529000","691600","3596","3214.5"
"1287606000","691600","3596","3217.5"
"1288941000","691600","3595","3220.4"
"1290025000","691600","3596","3223.4"
"1291104000","691600","3595","3226.0"
"1292188000","691600","3596","3228.9"
"1293268000","691600","3596","3231.5"
"1294603000","691600","3597","3234.9"
"1295681000","691600","3596","3237.4"
"1296760000","691600","3596","3240.0"
"1297839000","691600","3596","3242.9"
"1298918000","691600","3596","3245.5"
"1300257000","688800","3597","3248.9"
"1301336000","688800","3596","3251.4"
"1302415000","688800","3596","3254.0"
"1303495000","688800","3597","3256.9"
"1304574000","688800","3596","3259.5"
"1305909000","688800","3597","3262.9"
"1306988000","688800","3596","3265.4"
"1308067000","688800","3597","3268.4"
"1309147000","688800","3596","3270.9"
"1310231000","688800","3596","3273.5"
"1311565000","688800","3597","3276.9"
"1312643000","688800","3596","3279.4"
"1313722000","688800","3597","3282.4"
"1314801000","688800","3596","3284.9"
"1315880000","688800","3596","3287.5"
"1317215000","688800","3597","3290.9"
"1318294000","688800","3597","3293.9"
"1319378000","688800","3597","3296.4"
"1320457000","688800","3597","3298.9"
"1321535000","688800","3597","3301.9"
"1322870000","688800","3597","3304.9"
"1323949000","691500","3596","3307.9"
"1325028000","691500","3596","3310.4"
"1326106000","691500","3596","3312.9"
"1327185000","691500","3596","3315.9"
"1328520000","691500","3597","3318.9"
"1329604000","691500","3597","3321.9"
"1330684000","691500","3597","3324.4"
"1331762000","691500","3597","3327.4"
"1332841000","691500","3597","3329.9"
"1334180000","691500","3598","3333.3"
"1335260000","691500","3597","3335.9"
"1336338000","691500","3598","3338.4"
"1337416000","691500","3598","3341.4"
"1338494000","691500","3597","3343.9"
"1339834000","691500","3598","3347.3"
"1340913000","691500","3597","3349.9"
"1341992000","691500","3598","3352.8"
"1343070000","691500","3597","3355.4"
"1344149000","691500","3597","3357.9"
"1345483000","691500","3597","3361.3"
"1346561000","691500","3597","3363.9"
"1347639000","691600","3597","3366.8"
"1348718000","691600","3597","3369.4"
"1349802000","691600","3597","3372.4"
"1351137000","691600","3596","3375.3"
"1352215000","691600","3597","3378.3"
"1353294000","691600","3596","3380.8"
"1354372000","691600","3596","3383.4"
"1355451000","691600","3597","3386.4"
"1356785000","691600","3596","3389.3"
"1357864000","691600","3597","3392.3"
"1358943000","691600","3596","3394.8"
"1360027000","691600","3597","3397.8"
"1361105000","691600","3597","3400.4"
"1362440000","691600","3597","3403.8"
"1363519000","691600","3597","3406.3"
"1364598000","691600","3597","3408.8"
"1365677000","691600","3597","3411.8"
"1366757000","691600","3597","3414.4"
"1368091000","691600","3598","3417.8"
"1369170000","691600","3598","3420.3"
"1370255000","691600","3597","3423.3"
"1371332000","691500","3597","3425.8"
"1372411000","691500","3597","3428.4"
"1373746000","691500","3597","3431.8"
"1374825000","691500","3597","3434.3"
"1375908000","691500","3597","3437.3"
"1376987000","691500","3597","3439.8"
"1378066000","691500","3597","3442.4"
"1379405000","691500","3597","3445.8"
"1380484000","691500","3597","3447.0"
